Latitude,Longitude,Murder,Theft,Rape,Eve tease,Kidnapping,Accidents,Camera
13.97119355,69.23151911,10,47,9,12,14,32,1
18.27207041,69.23167228,0,66,6,7,5,17,1
24.71456809,69.23249208,7,38,3,13,14,41,1
23.74163597,69.2327849,2,67,6,24,3,22,1
28.77138884,69.23293016,9,2,7,6,2,60,1
23.94537837,69.23303645,5,14,1,4,2,57,0
25.17538287,69.23305819,7,62,10,19,3,50,1
14.30062514,69.2332099,7,54,7,20,4,32,1
25.09390018,69.23330849,2,90,9,17,14,47,1
18.8677452,69.23341667,1,52,1,13,5,31,1
28.29278759,69.23355858,5,11,3,8,4,32,0
21.74923044,69.23387575,0,59,2,5,8,18,1
10.93280568,69.23388177,9,99,6,20,2,17,1
13.38853018,69.23418998,6,31,2,11,0,55,1
18.78549881,69.23427268,1,53,2,6,3,16,1
13.26774849,69.23442072,9,55,10,14,1,21,1
15.27158495,69.23442693,3,95,2,18,0,47,0
13.85226146,69.23458237,2,47,2,1,2,45,0
14.80528471,69.23461642,4,35,5,25,12,8,1
15.01645723,69.23471617,9,71,5,13,9,60,0
17.4311738,69.23475372,5,61,7,15,6,13,1
11.86503446,69.23477285,5,32,3,24,13,50,0
23.61939246,69.23481063,9,33,5,12,6,57,1
15.74319319,69.23494525,1,97,0,25,11,31,1
24.60853296,69.23532956,8,81,9,2,6,51,1
23.01563652,69.23535704,8,26,4,5,0,36,0
18.11952955,69.23568999,5,27,1,9,5,26,0
26.65333752,69.23581795,3,49,4,6,6,46,1
28.72015818,69.23594294,8,1,4,23,0,14,1
11.72962626,69.2359769,2,27,4,14,13,17,0
21.34067558,69.23609081,5,64,0,23,7,12,0
29.30347927,69.23612091,7,64,5,5,7,59,0
28.62788981,69.23632003,1,85,3,6,8,52,1
17.12280471,69.23663925,9,25,9,15,2,1,0
28.18107288,69.23687932,0,29,2,9,5,1,0
10.82836089,69.2369177,1,75,2,6,3,10,0
16.59550675,69.23709184,6,55,4,21,1,38,0
13.00383864,69.23716014,6,14,5,3,0,57,0
29.75346643,69.23733689,1,63,2,16,3,55,0
17.84781062,69.23734582,9,58,3,23,9,20,1
29.37897855,69.23747234,9,14,9,13,9,40,1
17.51138157,69.23760528,9,73,6,10,8,18,0
19.34807941,69.23765793,2,70,9,11,14,34,0
30.13295028,69.2379241,6,14,0,23,9,10,1
20.83219058,69.23825525,5,78,9,15,10,57,1
13.52050204,69.23832616,1,75,5,10,0,59,1
13.12343696,69.23863581,5,91,2,9,5,33,0
13.01908503,69.23912246,10,10,4,5,13,3,0
13.07499431,69.23913076,6,6,5,6,9,59,1
19.87168626,69.23919832,5,97,2,20,13,56,1
27.39727811,69.23923442,9,0,8,11,13,51,0
25.55485958,69.23984872,8,89,4,17,10,20,0
20.72119578,69.23990565,2,41,5,13,2,34,1
19.82419744,69.23994555,4,47,7,15,9,29,0
29.23934919,69.24024553,9,29,0,10,1,55,1
20.00053578,69.24052035,2,66,7,13,0,37,0
24.13461532,69.2406693,6,2,6,22,4,21,0
22.96739558,69.24067505,10,29,7,19,1,59,0
23.5496924,69.24067769,6,4,8,24,14,59,0
13.45527125,69.24069842,3,63,8,12,15,36,1
26.05691781,69.24074011,8,54,2,9,5,0,1
11.61332347,69.24079193,3,40,7,11,6,11,0
25.61143316,69.24121992,2,45,3,10,6,30,1
27.52946281,69.24156389,6,42,3,19,9,38,0
11.88483533,69.24162052,0,28,9,4,10,34,0
21.44829188,69.2418409,2,20,8,15,10,13,0
12.60679291,69.24198846,9,84,1,11,4,23,0
22.45871817,69.24204784,9,24,7,17,3,23,0
21.24087872,69.24225876,0,25,4,23,4,9,0
21.38987895,69.24268859,8,20,6,11,8,46,1
11.59781793,69.24293918,2,86,6,10,15,6,1
19.15733551,69.24304589,5,78,1,2,6,38,0
24.4409789,69.24326146,9,66,7,10,10,54,1
25.78717481,69.2433762,6,1,6,18,1,46,1
18.81138422,69.24352818,4,61,1,23,13,22,1
26.96756772,69.2437487,4,0,9,25,4,11,0
11.59413504,69.24382019,2,13,9,17,6,5,1
17.80136709,69.24397131,8,34,6,12,14,40,1
28.09581085,69.24397251,6,37,6,17,5,36,1
26.8879286,69.24527372,7,64,2,5,9,30,1
30.22673781,69.24529551,3,87,5,5,6,41,1
16.66743403,69.24535263,1,41,1,10,8,21,1
14.76916766,69.24546731,4,12,1,4,4,8,1
29.26073627,69.24548555,9,2,2,11,7,55,0
23.74641706,69.24630226,3,47,2,7,15,51,0
14.06705158,69.24642391,2,89,6,18,6,19,0
28.92543891,69.24647615,9,65,9,15,1,45,1
24.82784102,69.24671834,4,25,4,6,15,57,1
25.47750952,69.24679627,7,52,10,21,9,7,1
27.84831513,69.24680413,7,71,10,7,9,17,1
22.17562636,69.24715195,6,12,7,10,2,10,0
20.06135149,69.24727847,1,21,8,15,3,29,1
13.80224811,69.24732169,8,86,6,13,9,16,1
24.68897446,69.24751536,6,64,5,4,1,32,1
24.37216556,69.24774919,3,80,7,4,6,47,1
29.73862056,69.24786225,3,51,2,7,13,11,1
11.200648,69.24828791,9,59,3,3,5,42,0
28.55376022,69.24840379,6,77,10,10,4,48,1
14.02824287,69.24853678,9,6,4,20,2,60,1
28.88472066,69.2486118,4,84,8,4,1,52,0
12.37761281,69.24866433,4,45,10,0,14,47,1
24.03510441,69.24872825,5,1,4,17,13,46,0
26.67243511,69.24972952,7,17,7,24,15,32,0
27.85559,69.24985984,7,18,2,12,1,7,1
27.29214076,69.25002677,6,84,8,8,14,26,0
23.86725903,69.2502255,1,52,2,11,1,13,1
15.97306362,69.25023749,9,30,0,5,8,39,1
30.39719929,69.25056878,8,81,1,4,6,15,1
22.7236705,69.25067879,6,62,4,1,7,12,1
18.6414868,69.25077363,9,44,2,11,15,26,1
26.15594501,69.25098361,5,49,6,11,1,21,0
27.22944394,69.25114432,4,97,6,8,6,8,1
18.30427844,69.25147219,8,27,0,17,10,59,1
10.78728366,69.25152686,2,98,7,14,10,48,1
12.70300438,69.25165906,6,22,5,15,4,34,0
22.38038235,69.25189468,6,7,8,7,5,59,1
28.72105118,69.25195729,8,78,1,15,1,39,1
16.83740937,69.25235275,0,32,8,14,15,8,0
19.33070486,69.25258918,2,8,10,16,12,21,0
22.6116155,69.25323419,10,15,9,2,8,15,0
28.74285649,69.25373011,6,95,3,4,11,22,0
22.94725015,69.25380347,5,67,6,21,2,46,0
17.62039509,69.25383979,10,4,10,4,7,45,0
20.35696143,69.25390322,0,48,5,20,2,53,1
22.0530182,69.25460364,5,5,5,21,12,16,0
14.74188816,69.25517893,2,85,4,5,2,0,0
23.38652664,69.25533338,2,22,4,17,3,12,1
27.46089271,69.25557492,2,21,9,18,11,57,1
17.82889279,69.25565159,0,5,6,4,11,57,0
29.07523345,69.25577232,7,43,4,24,14,59,1
30.0049269,69.25580774,1,47,1,16,7,41,0
24.74901193,69.25585516,5,73,3,21,13,32,1
11.5284387,69.25631631,9,80,5,8,12,48,1
11.29807372,69.25647005,6,12,4,9,0,35,0
12.02778924,69.2565465,6,11,8,24,4,52,0
18.94971113,69.25666608,3,53,3,1,2,40,1
22.35288527,69.25669089,7,59,7,23,1,6,1
26.61118158,69.25689838,5,90,1,3,2,11,0
16.94754311,69.25697132,1,38,6,3,6,25,1
16.08224551,69.25705535,2,82,3,4,13,54,1
11.62836523,69.25709052,8,86,4,17,3,44,1
19.43857975,69.25749561,8,51,9,0,7,30,0
11.67788834,69.25752698,0,68,6,18,7,40,1
12.70125411,69.25754631,7,28,1,7,9,41,0
23.71118854,69.2575595,4,65,1,15,2,30,0
14.96661348,69.2575855,3,36,3,16,14,55,0
20.20316996,69.25759181,5,61,8,3,4,1,0
29.6203383,69.25763836,0,26,6,17,13,57,1
16.88423053,69.25772992,9,32,7,9,12,38,1
14.19671556,69.25779026,9,26,7,24,14,33,0
13.67985681,69.25791976,7,30,7,10,4,47,1
14.75442669,69.25854981,8,9,1,4,8,28,0
22.17870972,69.25857231,5,69,3,13,6,18,1
13.78878457,69.25867745,3,58,9,14,0,12,0
16.09747364,69.25871357,2,66,9,1,5,17,1
26.8328029,69.25905876,4,84,3,19,2,23,0
17.39190567,69.25961632,2,41,2,16,15,53,0
17.10803246,69.25974416,3,45,4,12,1,4,0
10.88907081,69.25980767,7,22,3,11,5,6,0
20.34819125,69.25999955,2,63,4,1,3,38,0
19.97646571,69.26019657,2,88,7,5,7,54,0
25.15163773,69.26024099,4,88,6,16,5,59,1
26.57117346,69.26039285,9,84,0,6,2,17,1
15.25566618,69.26050958,7,76,8,16,6,52,1
20.67849537,69.26053436,6,18,4,19,13,31,0
28.87461015,69.26070816,6,83,6,11,14,17,0
26.38318139,69.26111712,2,37,0,20,6,32,0
17.53886229,69.26115356,6,41,0,22,1,47,0
16.44778353,69.26121053,6,74,6,1,2,60,0
11.80489761,69.26131735,1,76,2,1,3,15,0
24.61548683,69.26179722,1,68,7,16,14,59,1
14.93718964,69.26203648,6,49,5,9,2,44,1
28.83400985,69.26218789,5,59,6,19,0,23,1
16.83735831,69.26262008,6,32,7,3,8,16,1
14.54644459,69.26263949,8,91,9,13,11,57,0
17.70898141,69.26307431,1,77,7,0,1,7,1
22.31997362,69.26323594,3,5,10,17,10,8,0
25.94485925,69.26349734,2,45,7,15,4,51,0
22.59197772,69.26355556,3,10,6,2,2,14,1
24.52523132,69.26399549,6,3,1,4,1,35,0
25.25408293,69.26404003,3,89,2,16,3,45,0
14.46601312,69.26446029,10,64,4,22,8,17,0
19.24892519,69.26465113,2,91,5,6,5,23,1
26.25331884,69.26476822,7,86,10,25,13,36,0
29.06604213,69.26498213,5,91,3,12,13,58,1
16.31799115,69.26522502,6,47,4,23,4,7,0
16.34534578,69.26539695,9,54,10,17,8,42,1
12.53949038,69.26611035,5,83,4,24,11,34,0
16.44002528,69.26635144,1,66,8,10,10,7,1
24.11044768,69.26636754,6,28,2,11,2,38,1
17.60282941,69.26682963,8,59,9,1,8,53,1
21.26914386,69.2670005,0,63,5,8,6,55,0
25.48271168,69.26715428,3,60,2,19,14,44,0
24.58211205,69.26739777,6,68,2,6,4,5,1
18.31406067,69.26761355,9,61,2,4,11,21,1
25.23165045,69.26778652,9,36,10,6,12,14,0
16.57715101,69.26779411,3,43,9,12,7,20,1
14.32681181,69.2682834,7,87,7,23,1,8,0
18.70641666,69.26837708,3,16,1,13,4,30,0
19.59291649,69.26837829,5,40,7,4,3,10,1
25.76397054,69.26859546,10,85,2,1,10,19,0
14.98592691,69.26891295,10,48,1,13,12,8,1
17.91704273,69.26893583,3,56,8,23,12,56,0
22.76781041,69.26899469,2,33,5,23,0,13,1
27.80076963,69.26933111,8,93,9,1,10,13,1
25.63205282,69.26972276,6,78,8,23,14,13,0
15.17143721,69.269825,2,56,1,21,14,21,1
18.38534224,69.26998409,0,75,4,10,14,37,0
13.17667779,69.27017098,5,3,7,11,3,52,0
11.82297436,69.27019494,1,43,9,15,12,19,0
20.81682317,69.27038356,8,10,0,21,1,3,1
29.7031901,69.27063818,2,52,8,4,15,12,0
27.72719931,69.2708611,3,40,7,23,13,50,1
24.96545959,69.27086528,9,92,1,21,4,39,1
21.02074065,69.27100074,3,24,7,18,2,12,0
28.80543844,69.27119454,6,47,9,16,6,26,1
16.95376568,69.27152742,7,13,1,15,14,40,0
16.10567114,69.27155738,7,10,5,8,1,50,0
24.68096667,69.27164842,1,17,5,15,8,59,1
29.12029389,69.27183862,9,66,8,22,12,48,0
13.17411446,69.27207712,6,41,4,17,0,6,0
19.85874057,69.27247004,8,61,8,24,12,32,0
11.66587968,69.27248688,8,96,9,20,10,33,1
28.9440838,69.27307345,1,22,1,24,8,41,1
20.48348184,69.27322386,8,93,5,24,0,17,1
17.66096928,69.27364303,0,66,6,8,3,21,0
16.58550931,69.27375597,10,18,9,0,10,49,0
12.1521081,69.27400272,4,67,3,13,4,32,0
21.62690286,69.27417843,4,11,2,4,7,48,1
23.84120947,69.27418391,10,5,8,5,1,33,0
25.2083053,69.2741982,1,95,0,15,9,60,1
19.33683298,69.27443388,5,82,8,10,6,45,0
19.35563986,69.27446707,10,57,6,1,1,40,1
16.97849505,69.27455985,7,88,9,19,1,44,0
21.15580498,69.27473561,2,53,6,8,5,26,1
16.8739636,69.27500276,10,27,5,15,1,56,0
22.46551799,69.27507903,2,46,1,12,12,37,1
13.78417485,69.27520192,6,26,7,11,14,50,0
17.14031466,69.27525616,8,9,10,22,1,19,0
25.19634412,69.27559449,1,81,0,19,3,49,1
20.66261791,69.27570952,7,84,5,19,5,39,0
26.91432608,69.27594073,7,10,3,1,8,34,1
28.42429766,69.27603568,9,58,8,0,8,22,1
11.23898522,69.27641969,9,36,1,22,1,24,1
23.57316502,69.27645088,7,33,2,21,15,58,1
17.27386671,69.2765021,1,10,10,8,6,12,0
29.96762883,69.27658245,7,98,8,18,8,45,1
22.57362472,69.27664143,5,7,9,15,8,27,0
17.05920343,69.276699,2,11,4,7,14,52,0
24.06236337,69.27676313,2,67,6,17,2,15,1
16.2133345,69.27742522,1,99,10,3,11,31,1
26.07045301,69.27802022,2,45,1,9,13,1,1
28.50537776,69.27834175,8,1,9,11,15,30,0
18.31143291,69.27834387,1,77,10,8,5,9,0
29.78342342,69.27839762,4,0,5,16,1,27,1
19.52299769,69.27862767,5,38,9,13,14,37,1
11.88230636,69.27902356,0,43,3,24,6,12,0
18.14098288,69.27904788,9,13,6,12,2,30,1
26.75294944,69.27911211,8,71,7,23,1,24,0
28.74856879,69.27982027,6,35,2,11,8,27,0
20.24627531,69.27982834,2,21,4,20,9,13,0
14.48272113,69.27986913,9,32,0,1,8,38,0
13.00072279,69.27999849,0,77,3,3,2,45,1
14.9676065,69.28001829,5,79,9,22,7,47,1
29.99624699,69.28020164,6,1,2,9,5,49,0
13.89680891,69.28061965,8,7,10,20,7,33,1
16.8925898,69.28080692,1,12,2,22,8,27,1
25.00938451,69.280918,6,45,8,23,6,35,1
14.71863262,69.28100518,5,74,5,19,2,2,1
18.01321476,69.28132771,6,73,2,9,5,22,0
16.98275952,69.28142874,1,45,9,17,14,60,0
23.55633379,69.28143204,9,76,6,7,11,3,1
13.97049168,69.28160752,1,72,7,23,3,29,0
15.35643268,69.28196644,2,82,8,9,1,39,0
16.90784128,69.28204101,2,52,1,17,12,53,0
25.68668011,69.28273117,5,21,4,18,12,36,0
16.64757953,69.28283813,2,51,3,25,11,34,1
19.9477766,69.28284317,3,64,8,4,13,8,1
16.89963606,69.28289415,1,37,9,2,9,58,0
20.49089513,69.28300879,5,53,4,5,7,10,1
28.730794,69.28364642,4,39,5,17,1,27,0
29.59279477,69.28385928,2,69,5,7,1,45,1
18.29746147,69.28394482,7,64,7,16,9,7,0
12.68435142,69.28425301,3,77,5,9,4,42,0
26.31472701,69.28426092,4,72,1,3,10,25,1
27.40432799,69.28478686,5,50,10,20,4,7,0
24.38029953,69.28502402,6,62,6,3,2,28,0
11.73015369,69.28509261,7,30,10,16,2,25,1
27.79617242,69.28515237,8,44,7,16,5,45,0
27.79409141,69.28526192,8,42,3,20,1,22,1
23.39539476,69.28528489,9,73,4,14,11,16,1
15.41461899,69.28541872,3,63,3,13,11,41,0
24.59777631,69.28554934,3,8,4,3,8,46,0
26.11597269,69.28564362,10,47,5,12,14,5,1
26.86824037,69.28586869,4,51,7,1,1,42,1
19.87343325,69.28599871,7,54,2,13,4,17,0
16.20719326,69.28608909,6,95,1,2,4,10,0
29.92736531,69.28621825,1,5,3,15,1,57,1
26.30571317,69.28651346,1,31,3,14,3,37,1
28.98139451,69.28684263,6,17,8,0,3,7,0
30.07136524,69.28705745,2,43,8,2,0,47,0
11.10566591,69.2871906,8,63,4,5,15,33,1
16.52569746,69.28769845,8,43,7,17,10,16,1
19.43795502,69.28790146,1,35,10,24,8,19,1
28.52515769,69.2880523,3,25,5,20,2,44,0
19.70020965,69.28822922,8,56,7,16,14,40,1
14.6678275,69.28836136,6,10,10,5,11,30,1
20.59531296,69.2888444,6,87,8,17,4,22,0
24.8404807,69.28900004,2,52,1,2,1,59,0
19.81866051,69.28910554,6,82,4,23,5,3,1
26.52542038,69.28942629,7,83,1,24,1,38,1
20.77547329,69.2900814,1,19,9,17,3,17,0
23.20814686,69.29033959,9,20,5,11,7,45,0
27.43891384,69.29080873,3,92,5,5,9,51,0
17.00136478,69.29082902,5,79,7,0,5,59,0
25.74508215,69.29113693,1,43,10,4,9,56,1
25.79183819,69.29154267,3,3,2,20,13,51,1
22.07407085,69.29162118,8,79,0,4,12,59,0
26.56504778,69.29180315,7,13,9,4,1,18,1
30.21292675,69.29192073,1,64,6,19,5,26,1
21.48384918,69.29225017,5,68,2,9,6,2,0
15.76220413,69.29252628,1,77,6,10,6,9,0
21.38880577,69.29266855,1,86,9,5,1,44,1
30.1555295,69.29273978,9,54,4,20,3,3,0
26.18354855,69.29323452,2,21,1,16,14,49,1
14.1155776,69.29338422,8,85,7,19,3,52,0
25.11004019,69.29349265,4,50,2,25,2,22,0
19.5435155,69.29403361,7,28,9,11,5,1,0
18.77245449,69.29404503,9,97,6,17,10,42,1
26.33748381,69.29412708,5,74,7,4,13,49,0
20.76260304,69.29423592,7,82,5,3,3,29,0
28.98672471,69.29425583,6,18,6,19,9,29,0
14.08113895,69.2944877,3,19,3,17,0,58,1
21.31244527,69.2945414,4,6,9,15,3,27,0
11.88217556,69.2949884,4,16,7,4,7,7,0
21.99833967,69.29501481,6,63,4,1,7,27,0
26.39734437,69.29512054,3,15,8,17,14,53,1
14.41675776,69.29512978,0,8,9,9,14,50,0
25.61352438,69.29522115,8,46,6,5,10,26,1
18.96696501,69.2952444,4,27,9,4,4,40,1
14.24794058,69.29540178,1,90,2,14,11,57,1
10.90620143,69.29552314,3,98,9,17,11,31,1
17.51550691,69.29602179,3,87,8,7,13,56,1
16.49373702,69.29613605,7,99,7,1,14,29,1
12.07715397,69.29629219,7,58,5,9,3,57,0
19.6993029,69.29650466,4,26,3,20,10,22,0
26.21633924,69.29677127,2,9,4,22,12,31,0
17.87295943,69.29704562,2,20,3,15,2,1,0
22.7080315,69.29706692,1,64,5,4,7,4,0
26.00827682,69.29732353,5,43,7,2,14,56,0
15.45697201,69.29745063,7,69,8,12,8,17,0
20.08725918,69.29762307,0,23,2,1,4,33,1
21.45965864,69.29792201,8,63,8,14,8,25,1
25.03897741,69.29819381,7,40,6,6,13,46,1
17.0403667,69.29821844,2,78,4,13,10,47,0
13.21132015,69.29828806,8,13,10,13,13,32,1
21.26050171,69.29838871,9,67,3,20,9,55,1
22.35905034,69.29839362,3,68,8,22,14,9,0
18.3585597,69.29842152,10,88,6,21,8,4,0
30.32396594,69.29860668,5,23,6,8,4,25,0
27.81613497,69.29874673,2,47,2,2,0,37,0
15.92313503,69.29938884,9,95,1,9,4,8,0
27.60758455,69.2994397,6,44,8,20,11,2,1
16.65116236,69.29987436,6,79,5,0,4,57,1
15.86996773,69.29987875,9,91,7,20,1,2,0
24.2590638,69.29988203,4,45,9,15,7,40,0
18.51088413,69.29988474,8,56,6,13,14,42,1
18.69571652,69.2999005,6,95,7,5,12,50,1
27.40242443,69.3002169,6,81,10,9,8,24,0
21.2002722,69.3002312,1,31,3,8,2,9,1
19.20535963,69.30075554,7,17,8,14,4,39,0
30.01227435,69.30096314,1,25,10,16,13,31,1
15.42763413,69.30098771,1,9,6,4,13,11,1
18.65562986,69.30100439,10,42,8,6,6,40,0
21.74153004,69.30103829,5,12,2,23,11,23,1
27.06924696,69.30123998,3,94,9,17,15,37,0
10.84600628,69.3013882,3,48,3,4,4,3,0
20.76550386,69.3017335,1,42,9,24,1,49,1
29.86667818,69.30196849,3,20,2,23,15,13,1
23.85749032,69.30230022,9,31,4,8,9,21,1
12.48272509,69.30237599,6,74,9,21,4,46,1
14.45108638,69.30266848,1,89,0,15,15,29,0
24.00258155,69.30296968,8,43,8,12,13,29,1
26.65091463,69.3033898,4,32,5,17,3,20,0
24.25039503,69.30348396,4,64,10,9,13,0,0
23.13395684,69.30357931,4,54,5,5,9,7,0
22.11520527,69.30374171,4,10,8,16,5,8,1
25.38618852,69.30375164,4,56,4,25,3,20,1
23.17963827,69.30380874,8,37,1,22,3,45,0
20.887376,69.30395059,8,86,9,18,6,43,0
26.27039763,69.30421895,9,6,6,12,15,14,1
29.89807658,69.30486012,5,32,9,8,1,11,1
27.10724327,69.30519494,4,54,5,18,2,25,0
29.34320734,69.3060436,9,77,1,24,1,18,0
11.698684,69.30640439,9,7,9,2,2,41,0
11.66820541,69.30736007,5,17,4,12,6,4,1
16.80236293,69.3075258,4,90,3,9,14,58,1
22.84317034,69.30768561,9,53,8,13,4,9,1
27.49802038,69.30781919,9,43,5,24,2,23,1
19.27904589,69.30812096,4,58,1,14,7,40,0
13.83868257,69.30818589,9,22,4,4,11,8,1
19.40017219,69.3087526,6,26,4,10,10,43,1
19.36867739,69.30936902,7,4,10,22,13,38,0
11.35563585,69.30966063,1,67,3,20,6,45,1
18.65519504,69.3100296,8,50,7,24,3,30,1
27.86608669,69.31017386,8,92,9,6,1,33,0
12.65455652,69.31031359,8,72,1,3,7,12,1
15.34037615,69.31110813,3,71,2,8,4,31,0
20.40808217,69.31123753,2,85,3,0,6,13,0
14.32974589,69.31215745,7,95,4,13,9,30,0
24.05453505,69.31232684,6,87,1,23,6,12,0
16.37602812,69.3124325,7,3,4,18,5,41,0
25.62980343,69.3129901,8,26,1,9,13,5,0
17.35768071,69.31305724,7,11,1,24,15,49,0
19.51470942,69.31336311,2,88,1,2,1,50,0
12.20907556,69.31341504,9,12,9,22,2,29,0
29.42729757,69.31390427,3,41,3,2,1,22,0
23.13331553,69.31414326,7,63,2,11,12,58,0
27.62187297,69.31423246,1,93,4,23,2,49,1
18.6065916,69.31429902,10,97,9,6,10,25,0
22.8778836,69.31457407,5,2,5,5,14,21,1
22.35901761,69.31472599,10,54,9,16,0,30,1
21.48959073,69.31484728,10,35,9,6,15,49,0
19.34512653,69.31499684,2,4,7,5,2,57,1
15.60447781,69.31514715,7,56,9,6,10,10,1
21.35506384,69.31528817,5,20,7,4,10,33,0
28.53524845,69.315343,5,16,1,10,8,35,1
17.44783717,69.31535209,3,33,8,18,13,33,0
22.80358114,69.31557082,6,33,6,24,5,3,1
22.97871315,69.31564874,2,23,8,8,11,47,0
22.55812811,69.3156918,9,76,2,20,9,24,1
18.09631024,69.31584428,5,12,2,22,1,9,1
13.8504117,69.31601442,7,63,3,1,9,50,1
24.11910691,69.31603069,3,28,1,19,15,7,0
12.15059139,69.31642961,2,100,6,17,1,12,1
28.58365957,69.31646423,2,86,7,21,6,42,0
26.22649113,69.31648928,3,31,3,17,7,1,1
12.48454948,69.31707587,7,26,3,1,2,27,0
27.21436855,69.31726537,1,31,8,8,8,56,0
12.39733472,69.31760178,3,27,6,22,5,19,0
13.15161782,69.31807195,5,58,9,18,7,1,0
15.02057681,69.31849951,8,67,6,15,1,54,0
21.71350557,69.31857644,3,59,10,24,15,9,0
10.96278809,69.31864357,0,73,10,5,12,16,1
17.58809466,69.31868673,0,74,1,10,1,9,0
17.39275812,69.31951129,0,2,8,22,3,58,0
13.40246591,69.31960214,3,23,6,25,11,51,0
10.99801233,69.31979706,9,30,9,16,15,35,1
29.3880368,69.32039531,6,19,5,16,10,56,0
11.00676748,69.32059339,7,50,3,12,4,13,1
24.62297191,69.3207701,9,88,3,16,8,6,0
24.9909773,69.32091374,1,62,0,12,8,19,0
24.6475732,69.32132684,3,58,5,18,3,54,0
12.73870453,69.32144167,7,31,3,11,2,16,1
25.60617291,69.32177597,10,58,7,4,0,51,1
13.19125344,69.32254521,1,34,9,10,10,5,1
16.43815187,69.32262557,5,75,8,20,4,0,0
16.50219937,69.3228166,9,100,10,15,5,34,0
18.65884356,69.32297386,5,18,0,15,15,5,0
23.08395912,69.32301683,9,43,6,10,8,59,1
20.50301143,69.32309963,10,83,2,4,13,46,0
22.58836527,69.32322178,7,94,3,17,11,30,0
28.03671529,69.32344959,2,7,9,17,5,13,1
16.63606756,69.32355047,4,59,1,23,5,25,1
24.21082434,69.32379189,4,18,2,3,8,55,1
12.23730702,69.32406136,8,71,6,0,10,57,1
17.57639635,69.32410181,3,41,6,17,4,36,1
15.58564652,69.32411594,3,15,6,3,1,50,1
14.29037325,69.32420124,7,59,4,4,11,26,1
25.75887211,69.32431379,3,35,10,17,5,17,1
19.57752171,69.32438119,9,27,5,7,11,34,1
12.27828316,69.32451998,2,80,7,11,10,40,1
22.57573941,69.32463304,1,82,3,1,4,24,0
16.13054919,69.32489144,2,34,3,7,2,44,0
28.52867365,69.32490988,3,33,1,1,6,47,1
25.59960243,69.32533641,10,90,4,0,7,10,1
24.87087619,69.32554765,3,40,8,22,11,21,0
19.62691712,69.32561495,2,58,7,8,10,16,1
24.23315881,69.32595908,2,42,0,17,13,45,1
19.72576305,69.32624331,6,38,1,3,13,15,1
24.46919384,69.32658834,1,25,8,6,15,48,1
28.77114285,69.32681581,4,57,9,6,12,55,0
29.54701074,69.3268663,9,58,9,20,1,30,0
17.93026661,69.32700173,6,26,2,2,4,28,1
15.41156735,69.32703294,4,33,9,13,10,52,0
27.01049272,69.32740395,8,85,6,12,11,41,0
17.79203573,69.32744198,3,7,9,7,3,2,0
26.12966667,69.32848306,1,54,9,22,10,38,0
29.21843354,69.32855958,5,59,7,17,14,49,1
28.39102339,69.32889884,9,98,8,8,13,18,0
15.32629072,69.32911156,3,91,3,6,3,15,1
28.54349253,69.32920575,8,71,0,13,9,12,1
20.64274785,69.32932657,3,98,3,6,11,37,0
19.65749189,69.32982706,5,97,6,17,11,48,0
29.93952799,69.33009194,8,64,6,8,10,21,0
27.24895604,69.33014072,10,7,6,25,14,39,1
16.03927204,69.33040644,8,40,1,20,4,12,1
11.35597786,69.3305289,1,48,1,22,1,48,0
12.05913542,69.33102372,7,37,4,25,4,39,1
25.35223329,69.33105766,1,87,10,14,9,11,1
27.72727508,69.33107934,1,80,6,10,9,7,1
24.21338001,69.33135683,5,13,6,22,4,20,0
11.84482054,69.33218156,1,17,5,14,10,13,1
25.27377714,69.33249681,0,41,2,3,15,38,1
28.73567037,69.33250486,7,82,6,22,9,41,1
29.37266019,69.33266484,5,5,4,10,1,40,0
29.93465864,69.33268918,10,7,5,20,9,22,1
14.80136246,69.33272431,2,77,8,16,3,3,1
28.69488689,69.33278915,10,52,4,20,9,37,1
11.48074183,69.33286055,3,53,6,19,11,8,1
19.59313829,69.33298151,6,52,2,7,3,52,0
23.4651615,69.33337159,3,55,3,18,2,11,1
12.39936845,69.33358732,5,92,1,4,3,26,1
15.67371286,69.33403295,0,96,7,20,10,10,1
27.81623268,69.3340444,7,33,1,10,3,18,1
17.09409656,69.33406712,1,82,7,16,2,16,1
23.91631362,69.33471668,5,78,0,18,2,48,0
24.63513925,69.3351774,7,32,1,13,12,15,0
11.18609889,69.33527965,8,7,7,22,12,10,0
20.08845596,69.33538576,10,51,7,8,5,19,0
13.16238501,69.33555466,5,9,6,0,8,3,1
13.0782086,69.33566343,5,68,1,15,11,26,1
18.36958215,69.3356986,1,77,10,10,15,30,0
20.06622087,69.33573065,1,22,7,22,10,33,0
22.48166511,69.33599676,7,59,6,17,4,46,0
21.88369174,69.33601623,7,100,4,22,11,48,1
28.27589644,69.33628367,3,73,5,19,13,32,1
29.84450457,69.33634652,10,77,9,15,3,31,1
24.33731743,69.33639291,0,81,3,1,9,22,1
23.88114168,69.33731473,0,3,5,9,4,3,0
16.53210003,69.33752085,6,29,1,4,1,10,0
21.5707829,69.33764146,3,63,3,1,5,35,1
16.07817947,69.33777092,6,85,8,17,10,18,0
21.71788537,69.33780834,3,39,5,7,13,57,1
12.72886605,69.33805029,10,74,6,8,4,51,1
19.86693399,69.33834938,5,88,4,12,12,58,1
21.4427924,69.33859793,8,9,10,14,12,47,0
